time,roll,pitch,roll_error,pitch_error,roll_P,roll_I,roll_D,pitch_P,pitch_I,pitch_D,roll_output,pitch_output,total_output_mag
23.5,-0.012810260913686311,0.021965047365369864,0.012810260913686311,-0.021965047365369864,0.0019215391370529466,0.0010597645529424773,0.0002954792767515368,-0.0032947571048054796,-0.0016926155809900935,-0.0008863097796619141,0.003276782966746961,-0.0058736824654574875,0.006725879296879016
23.517,-0.012810260913686311,0.021965047365369864,0.012810260913686311,-0.021965047365369864,0.0019215391370529466,0.0010641200416531306,0.0,-0.0032947571048054796,-0.0017000836970943194,0.0,0.002985659178706077,-0.004994840801899799,0.0058191576166757054
23.534,-0.012810260913686311,0.021965047365369864,0.012810260913686311,-0.021965047365369864,0.0019215391370529466,0.001068475530363784,0.0,-0.0032947571048054796,-0.001707551813198545,0.0,0.0029900146674167304,-0.005002308918004025,0.005827802520891539
23.55,-0.012810260913686311,0.021965047365369864,0.012810260913686311,-0.021965047365369864,0.0019215391370529466,0.0010725748138561636,0.0,-0.0032947571048054796,-0.0017145806283554634,0.0,0.00299411395090911,-0.0050093377331609425,0.00583593890268726
23.567,0.022919089740211035,-0.0057339457077804305,-0.022919089740211035,0.0057339457077804305,-0.0034378634610316553,0.0010647823233444918,-0.00420345301810557,0.0008600918561670645,-0.0017126310868148182,0.0032587050674294463,-0.006576534155792734,0.0024061658367816926,0.007002887656988636
23.584,0.022919089740211035,-0.0057339457077804305,-0.022919089740211035,0.0057339457077804305,-0.0034378634610316553,0.00105698983283282,0.0,0.0008600918561670645,-0.0017106815452741727,0.0,-0.0023808736281988353,-0.0008505896891071082,0.0025282527667675977
23.6,0.022919089740211035,-0.0057339457077804305,-0.022919089740211035,0.0057339457077804305,-0.0034378634610316553,0.0010496557241159526,0.0,0.0008600918561670645,-0.0017088466826476831,0.0,-0.0023882077369157028,-0.0008487548264806186,0.002534545511553929
23.617,0.022919089740211035,-0.0057339457077804305,-0.022919089740211035,0.0057339457077804305,-0.0034378634610316553,0.0010418632336042807,0.0,0.0008600918561670645,-0.0017068971411070377,0.0,-0.0023960002274273744,-0.0008468052849399732,0.002541239123033151
23.634,0.022919089740211035,-0.0057339457077804305,-0.022919089740211035,0.0057339457077804305,-0.0034378634610316553,0.001034070743092609,0.0,0.0008600918561670645,-0.0017049475995663925,0.0,-0.0024037927179390464,-0.0008448557433993279,0.002547940473788903
23.65,0.009536069176426647,0.004799007630815005,-0.009536069176426647,-0.004799007630815005,-0.001430410376463997,0.0010310192009561523,0.0016728775704730485,-0.0007198511446222508,-0.0017064832820082533,-0.0013166191673244295,0.0012734863949652039,-0.0037429535939549332,0.003953665287383547
23.667,0.009536069176426647,0.004799007630815005,-0.009536069176426647,-0.004799007630815005,-0.001430410376463997,0.0010277769374361673,0.0,-0.0007198511446222508,-0.0017081149446027302,0.0,-0.0004026334390278296,-0.002427966089224981,0.00246112433994096
23.684,0.009536069176426647,0.004799007630815005,-0.009536069176426647,-0.004799007630815005,-0.001430410376463997,0.001024534673916182,0.0,-0.0007198511446222508,-0.0017097466071972073,0.0,-0.00040587570254781483,-0.002429597751819458,0.002463266189749871
23.7,0.009536069176426647,0.004799007630815005,-0.009536069176426647,-0.004799007630815005,-0.001430410376463997,0.0010214831317797257,0.0,-0.0007198511446222508,-0.001711282289639068,0.0,-0.0004089272446842712,-0.002431133434261319,0.002465285230278295
23.72,0.006981775192870926,0.00464601699043772,-0.006981775192870926,-0.00464601699043772,-0.0010472662789306388,0.0010186904217025772,0.0002554293983555721,-0.000696902548565658,-0.0017131406964352434,1.5299064037728547e-05,0.00022685354112751048,-0.0023947441809631727,0.00240546507382233
23.734,0.006981775192870926,0.00464601699043772,-0.006981775192870926,-0.00464601699043772,-0.0010472662789306388,0.0010167355246485734,0.0,-0.000696902548565658,-0.001714441581192566,0.0,-3.0530754282065376e-05,-0.002411344129758224,0.0024115374015504045
23.759,0.006981775192870926,0.00464601699043772,-0.006981775192870926,-0.00464601699043772,-0.0010472662789306388,0.001013244637052138,0.0,-0.000696902548565658,-0.001716764589687785,0.0,-3.4021641878500836e-05,-0.002413667138253443,0.0024139069009389475
23.767,0.006981775192870926,0.00464601699043772,-0.006981775192870926,-0.00464601699043772,-0.0010472662789306388,0.0010121275530212785,0.0,-0.000696902548565658,-0.0017175079524062548,0.0,-3.513872590936028e-05,-0.002414410500971913,0.0024146661875426956
23.784,0.01638669270223312,0.012915740954988198,-0.01638669270223312,-0.012915740954988198,-0.002458003905334968,0.0010065560775025192,-0.0011064608834543757,-0.0019373611432482295,-0.0017218993043309509,-0.0009729087017118208,-0.0025579087112868244,-0.004632169149291002,0.005291492039389301
23.8,0.01638669270223312,0.012915740954988198,-0.01638669270223312,-0.012915740954988198,-0.002458003905334968,0.0010013123358378047,0.0,-0.0019373611432482295,-0.001726032341436547,0.0,-0.0014566915694971632,-0.0036633934846847767,0.00394238533787287
23.817,0.01638669270223312,0.012915740954988198,-0.01638669270223312,-0.012915740954988198,-0.002458003905334968,0.0009957408603190453,0.0,-0.0019373611432482295,-0.001730423693361243,0.0,-0.0014622630450159225,-0.0036677848366094726,0.003948526158009038
23.834,0.01638669270223312,0.012915740954988198,-0.01638669270223312,-0.012915740954988198,-0.002458003905334968,0.0009901693848002862,0.0,-0.0019373611432482295,-0.001734815045285939,0.0,-0.0014678345205346817,-0.0036721761885341684,0.003954670168207534
23.85,0.015662108522066225,0.018983886981448244,-0.015662108522066225,-0.018983886981448244,-0.0023493162783099334,0.000985157510073225,9.057302252086195e-05,-0.0028475830472172365,-0.0017408898891200025,-0.0007585182533075057,-0.0012735857457158465,-0.005346991189644745,0.005496574882036004
23.867,0.015662108522066225,0.018983886981448244,-0.015662108522066225,-0.018983886981448244,-0.0023493162783099334,0.0009798323931757224,0.0,-0.0028475830472172365,-0.001747344410693695,0.0,-0.001369483885134211,-0.004594927457910932,0.00479466833629878
23.884,0.015662108522066225,0.018983886981448244,-0.015662108522066225,-0.018983886981448244,-0.0023493162783099334,0.0009745072762782198,0.0,-0.0028475830472172365,-0.0017537989322673874,0.0,-0.0013748090020317136,-0.0046013819794846235,0.004802376069529881
23.915,0.015662108522066225,0.018983886981448244,-0.015662108522066225,-0.018983886981448244,-0.0023493162783099334,0.0009647967689945387,0.0,-0.0028475830472172365,-0.0017655689421958855,0.0,-0.0013845195093153948,-0.004613151989413122,0.004816437018076867
23.919,-0.015618443016949132,-0.0025173786578436314,0.015618443016949132,0.0025173786578436314,0.00234276645254237,0.0009660462444358947,0.01564027576950768,0.0003776067986765447,-0.0017653675519032578,0.010750632819645937,0.018949088466485943,0.009362872066419224,0.021136019659407115
23.934,-0.015618443016949132,-0.0025173786578436314,0.015618443016949132,0.0025173786578436314,0.00234276645254237,0.0009707317773409795,0.0,0.0003776067986765447,-0.0017646123383059046,0.0,0.0033134982298833496,-0.0013870055396293598,0.0035920822493927702
23.95,-0.015618443016949132,-0.0025173786578436314,0.015618443016949132,0.0025173786578436314,0.00234276645254237,0.0009757296791064032,0.0,0.0003776067986765447,-0.0017638067771353946,0.0,0.0033184961316487733,-0.0013861999784588498,0.003596382481890266
23.967,-0.015618443016949132,-0.0025173786578436314,0.015618443016949132,0.0025173786578436314,0.00234276645254237,0.000981039949732166,0.0,0.0003776067986765447,-0.0017629508683917278,0.0,0.003323806402274536,-0.001385344069715183,0.0036009536502565847
23.984,-0.015618443016949132,-0.0025173786578436314,0.015618443016949132,0.0025173786578436314,0.00234276645254237,0.0009863502203579285,0.0,0.0003776067986765447,-0.001762094959648061,0.0,0.0033291166729002984,-0.0013844881609715162,0.0036055270474166525
24.0,-0.002969542678355506,0.01133331112658876,0.002969542678355506,-0.01133331112658876,0.00044543140175332585,0.0009873004740150024,-0.0015811125423242033,-0.001699996668988314,-0.0017657216192085692,-0.001731336223054049,-0.0001483806665558752,-0.005197054511250933,0.005199172281731125
24.017,-0.002969542678355506,0.01133331112658876,0.002969542678355506,-0.01133331112658876,0.00044543140175332585,0.0009883101185256431,0.0,-0.001699996668988314,-0.0017695749449916094,0.0,0.0014337415202789689,-0.0034695716139799236,0.003754136642625985
24.034,-0.002969542678355506,0.01133331112658876,0.002969542678355506,-0.01133331112658876,0.00044543140175332585,0.0009893197630362841,0.0,-0.001699996668988314,-0.0017734282707746497,0.0,0.00143475116478961,-0.0034734249397629638,0.003758083516505786
24.05,-0.002969542678355506,0.01133331112658876,0.002969542678355506,-0.01133331112658876,0.00044543140175332585,0.0009902700166933578,0.0,-0.001699996668988314,-0.001777054930335158,0.0,0.0014357014184466837,-0.003477051599323472,0.003761798291680155
24.067,-0.021082235436369393,0.019791481785452654,0.021082235436369393,-0.019791481785452654,0.003162335315455409,0.0009974379767417234,0.0021309050303545745,-0.002968722267817898,-0.0017837840341422117,-0.000995078901042811,0.006290678322551707,-0.005747585203002921,0.00852099579999897
24.084,-0.021082235436369393,0.019791481785452654,0.021082235436369393,-0.019791481785452654,0.003162335315455409,0.0010046059367900889,0.0,-0.002968722267817898,-0.0017905131379492656,0.0,0.0041669412522454975,-0.0047592354057671635,0.006325639971352544
24.1,-0.021082235436369393,0.019791481785452654,0.021082235436369393,-0.019791481785452654,0.003162335315455409,0.0010113522521297271,0.0,-0.002968722267817898,-0.0017968464121206104,0.0,0.004173687567585136,-0.004765568679938509,0.006334849071211214
24.117,-0.021082235436369393,0.019791481785452654,0.021082235436369393,-0.019791481785452654,0.003162335315455409,0.0010185202121780928,0.0,-0.002968722267817898,-0.0018035755159276643,0.0,0.004180855527633502,-0.004772297783745562,0.00634463388066533
24.134,-0.04990860592412606,0.04822541825049411,0.04990860592412606,-0.04822541825049411,0.007486290888618909,0.0010354891381922956,0.003391337704441961,-0.007233812737574116,-0.0018199721581328323,-0.0033451689958872302,0.011913117731253165,-0.012398953891594178,0.01719466288371415
24.15,-0.04990860592412606,0.04822541825049411,0.04990860592412606,-0.04822541825049411,0.007486290888618909,0.001051459892088016,0.0,-0.007233812737574116,-0.0018354042919729904,0.0,0.008537750780706925,-0.009069217029547107,0.012455676855253148
24.167,-0.04990860592412606,0.04822541825049411,0.04990860592412606,-0.04822541825049411,0.007486290888618909,0.0010684288181022187,0.0,-0.007233812737574116,-0.0018518009341781587,0.0,0.008554719706721128,-0.009085613671752275,0.012479246974593246
24.184,-0.04990860592412606,0.04822541825049411,0.04990860592412606,-0.04822541825049411,0.007486290888618909,0.0010853977441164214,0.0,-0.007233812737574116,-0.0018681975763833267,0.0,0.00857168863273533,-0.009102010313957444,0.01250281719341492
24.2,-0.008653637350204515,0.019344355302801784,0.008653637350204515,-0.019344355302801784,0.0012980456025306773,0.001088166908068487,-0.005156871071740193,-0.0029016532954202674,-0.0018743877700802235,0.003610132868461541,-0.002770658561141029,-0.0011659081970389496,0.0030059758459353414
24.23,-0.008653637350204515,0.019344355302801784,0.008653637350204515,-0.019344355302801784,0.0012980456025306773,0.0010933590904786095,0.0,-0.0029016532954202674,-0.0018859943832619044,0.0,0.002391404693009287,-0.004787647678682172,0.0053516713932133045
24.234,-0.008653637350204515,0.019344355302801784,0.008653637350204515,-0.019344355302801784,0.0012980456025306773,0.001094051381466626,0.0,-0.0029016532954202674,-0.0018875419316861286,0.0,0.0023920969839973036,-0.004789195227106396,0.005353365194360243
24.25,-0.008653637350204515,0.019344355302801784,0.008653637350204515,-0.019344355302801784,0.0012980456025306773,0.0010968205454186914,0.0,-0.0029016532954202674,-0.0018937321253830253,0.0,0.0023948661479493687,-0.0047953854208032925,0.005360140408669032
24.267,-0.008653637350204515,0.019344355302801784,0.008653637350204515,-0.019344355302801784,0.0012980456025306773,0.0010997627821177612,0.0,-0.0029016532954202674,-0.0019003092061859778,0.0,0.0023978083846484385,-0.004801962501606245,0.0053673390908645655
24.284,0.023037960803251736,-0.01619787214114646,-0.023037960803251736,0.01619787214114646,-0.0034556941204877604,0.0010919298754446555,-0.0037284233121713233,0.002429680821171969,-0.001894801929657988,0.004181438522817441,-0.006092187557214428,0.004716317414331423,0.007704440225285945
24.3,0.023037960803251736,-0.01619787214114646,-0.023037960803251736,0.01619787214114646,-0.0034556941204877604,0.001084557727987615,0.0,0.002429680821171969,-0.001889618610572821,0.0,-0.0023711363925001455,0.0005400622105991479,0.0024318624515288364
24.317,0.023037960803251736,-0.01619787214114646,-0.023037960803251736,0.01619787214114646,-0.0034556941204877604,0.0010767248213145093,0.0,0.002429680821171969,-0.0018841113340448312,0.0,-0.002378969299173251,0.0005455694871271378,0.0024407255051916506
24.337,0.023037960803251736,-0.01619787214114646,-0.023037960803251736,0.01619787214114646,-0.0034556941204877604,0.0010675096369932087,0.0,0.002429680821171969,-0.0018776321851883726,0.0,-0.0023881844834945515,0.0005520486359835964,0.0024511594855691227
24.35,0.002283456133754991,-0.00753725016794409,-0.002283456133754991,0.00753725016794409,-0.00034251842006324866,0.0010669159383984324,0.0031930007183841144,0.0011305875251916135,-0.0018756725001447072,-0.0013324033804926725,0.003917398236719298,-0.0020774883554457663,0.004434181639498343
24.367,0.002283456133754991,-0.00753725016794409,-0.002283456133754991,0.00753725016794409,-0.00034251842006324866,0.0010661395633129558,0.0,0.0011305875251916135,-0.0018731098350876062,0.0,0.000723621143249707,-0.0007425223098959928,0.0010368061244279442
24.384,0.002283456133754991,-0.00753725016794409,-0.002283456133754991,0.00753725016794409,-0.00034251842006324866,0.0010653631882274791,0.0,0.0011305875251916135,-0.0018705471700305055,0.0,0.0007228447681642304,-0.000739959644838892,0.00103442971479579
24.4,0.002283456133754991,-0.00753725016794409,-0.002283456133754991,0.00753725016794409,-0.00034251842006324866,0.0010646324822646774,0.0,0.0011305875251916135,-0.0018681352499767634,0.0,0.0007221140622014287,-0.0007375477247851499,0.0010321944415490718
24.417,-0.019943050052146992,-0.017417488138397955,0.019943050052146992,0.017417488138397955,0.0029914575078220486,0.0010714131192824073,0.0026148830806943506,0.002612623220759693,-0.001862213304009708,0.0011623809377004546,0.006677753707798806,0.0019127908544504398,0.0069463057400959505
24.434,-0.019943050052146992,-0.017417488138397955,0.019943050052146992,0.017417488138397955,0.0029914575078220486,0.0010781937563001374,0.0,0.002612623220759693,-0.0018562913580426527,0.0,0.0040696512641221864,0.0007563318627170404,0.0041393356107148815
24.453,-0.019943050052146992,-0.017417488138397955,0.019943050052146992,0.017417488138397955,0.0029914575078220486,0.0010857721153199533,0.0,0.002612623220759693,-0.0018496727125500614,0.0,0.0040772296231420015,0.0007629505082096318,0.004147998900410173
24.467,-0.019943050052146992,-0.017417488138397955,0.019943050052146992,0.017417488138397955,0.0029914575078220486,0.0010913561693345543,0.0,0.002612623220759693,-0.0018447958158713102,0.0,0.004082813677156603,0.000767827404888383,0.0041543864102987155
24.484,-0.04002528365602308,-0.025325859032001918,0.04002528365602308,0.025325859032001918,0.0060037925484034615,0.001104964765777602,0.002362615718103069,0.0037988788548002873,-0.0018361850238004297,0.0009303965757181132,0.009471373032284132,0.002893090406717971,0.00990337716226756
24.5,-0.04002528365602308,-0.025325859032001918,0.04002528365602308,0.025325859032001918,0.0060037925484034615,0.0011177728565475295,0.0,0.0037988788548002873,-0.0018280807489101888,0.0,0.007121565404950991,0.0019707981058900985,0.0073892312855380815
24.517,-0.04002528365602308,-0.025325859032001918,0.04002528365602308,0.025325859032001918,0.0060037925484034615,0.0011313814529905774,0.0,0.0037988788548002873,-0.0018194699568393083,0.0,0.007135174001394039,0.0019794088979609792,0.007404645002665321
24.534,-0.04002528365602308,-0.025325859032001918,0.04002528365602308,0.025325859032001918,0.0060037925484034615,0.0011449900494336252,0.0,0.0037988788548002873,-0.0018108591647684278,0.0,0.0071487825978370865,0.0019880196900318595,0.007420061651973839
24.55,-0.04499362620168404,-0.020621405956474922,0.04499362620168404,0.020621405956474922,0.0067490439302526056,0.001159388009818164,0.0006210428182076202,0.0030932108934712383,-0.0018042603148623556,-0.0005880566344408744,0.00852947475827839,0.0007008939441680083,0.008558223645890518
24.567,-0.04499362620168404,-0.020621405956474922,0.04499362620168404,0.020621405956474922,0.0067490439302526056,0.0011746858427267367,0.0,0.0030932108934712383,-0.001797249036837154,0.0,0.007923729772979343,0.0012959618566340842,0.008029010564761373
24.584,-0.04499362620168404,-0.020621405956474922,0.04499362620168404,0.020621405956474922,0.0067490439302526056,0.0011899836756353093,0.0,0.0030932108934712383,-0.0017902377588119526,0.0,0.007939027605887914,0.0013029731346592857,0.008045240724595767
24.601,-0.04499362620168404,-0.020621405956474922,0.04499362620168404,0.020621405956474922,0.0067490439302526056,0.0012052815085438818,0.0,0.0030932108934712383,-0.001783226480786751,0.0,0.007954325438796487,0.0013099844126844872,0.008061473336044797
24.617,-0.04499362620168404,-0.020621405956474922,0.04499362620168404,0.020621405956474922,0.0067490439302526056,0.0012196794689284208,0.0,0.0030932108934712383,-0.0017766276308806789,0.0,0.007968723399181026,0.0013165832625905594,0.008076753314295838
24.634,0.006481616107224144,0.0030007664022581367,-0.006481616107224144,-0.0030007664022581367,-0.0009722424160836214,0.0012174757194519646,-0.00605591085987155,-0.0004501149603387205,-0.0017776478914574467,-0.002779079101027419,-0.005810677556503207,-0.005006841952823586,0.0076702307661637124
24.65,0.006481616107224144,0.0030007664022581367,-0.006481616107224144,-0.0030007664022581367,-0.0009722424160836214,0.0012154016022976528,0.0,-0.0004501149603387205,-0.0017786081367061693,0.0,0.00024315918621403134,-0.0022287230970448896,0.00224194849029625
24.667,0.006481616107224144,0.0030007664022581367,-0.006481616107224144,-0.0030007664022581367,-0.0009722424160836214,0.0012131978528211965,0.0,-0.0004501149603387205,-0.0017796283972829371,0.0,0.00024095543673757509,-0.0022297433576216577,0.0022427248969392787
24.684,0.006481616107224144,0.0030007664022581367,-0.006481616107224144,-0.0030007664022581367,-0.0009722424160836214,0.0012109941033447403,0.0,-0.0004501149603387205,-0.001780648657859705,0.0,0.00023875168726111883,-0.0022307636181984254,0.002243503663569053
24.7,0.02019000721978899,-0.004583736718675351,-0.02019000721978899,0.004583736718675351,-0.003028501082968348,0.001204533301034408,-0.0017135488890706056,0.0006875605078013026,-0.0017791818621097288,0.0009480628901166859,-0.003537516671004546,-0.00014355846419174029,0.003540428396433993
24.717,0.02019000721978899,-0.004583736718675351,-0.02019000721978899,0.004583736718675351,-0.003028501082968348,0.0011976686985796796,0.0,0.0006875605078013026,-0.0017776233916253791,0.0,-0.0018308323843886686,-0.0010900628838240766,0.002130770825409706
24.734,0.02019000721978899,-0.004583736718675351,-0.02019000721978899,0.004583736718675351,-0.003028501082968348,0.0011908040961249515,0.0,0.0006875605078013026,-0.0017760649211410295,0.0,-0.0018376969868433967,-0.001088504413339727,0.0021358773544642874
24.75,0.02019000721978899,-0.004583736718675351,-0.02019000721978899,0.004583736718675351,-0.003028501082968348,0.001184343293814619,0.0,0.0006875605078013026,-0.0017745981253910535,0.0,-0.0018441577891537293,-0.001087037617589751,0.002140693516912585
24.767,0.010753289797020482,-0.007507549488515368,-0.010753289797020482,0.007507549488515368,-0.0016129934695530723,0.0011806871752836322,0.0011102020497374713,0.0011261324232773053,-0.001772045558564958,0.000343977972922355,0.0006778957554680312,-0.0003019351623652977,0.000742096690165191
24.785,0.010753289797020482,-0.007507549488515368,-0.010753289797020482,0.007507549488515368,-0.0016129934695530723,0.0011768159909567048,0.0,0.0011261324232773053,-0.0017693428407490924,0.0,-0.00043617747859636745,-0.0006432104174717871,0.0007771553473913149
24.8,0.010753289797020482,-0.007507549488515368,-0.010753289797020482,0.007507549488515368,-0.0016129934695530723,0.0011735900040175985,0.0,0.0011261324232773053,-0.001767090575902538,0.0,-0.00043940346553547377,-0.0006409581526252326,0.0007771118059464386
24.817,0.010753289797020482,-0.007507549488515368,-0.010753289797020482,0.007507549488515368,-0.0016129934695530723,0.0011699338854866117,0.0,0.0011261324232773053,-0.0017645380090764427,0.0,-0.00044305958406646055,-0.0006384055857991374,0.000777086537660179
24.834,-0.020257339277197903,0.014723883628688492,0.020257339277197903,-0.014723883628688492,0.0030386008915796853,0.001176821380840859,0.0036483093028492216,-0.0022085825443032736,-0.0017695441295101967,-0.002615462719671042,0.007863731575269766,-0.006593589393484513,0.010262246117579045
24.85,-0.020257339277197903,0.014723883628688492,0.020257339277197903,-0.014723883628688492,0.0030386008915796853,0.0011833037294095624,0.0,-0.0022085825443032736,-0.001774255772271377,0.0,0.004221904620989248,-0.003982838316574651,0.005804091633038331
24.867,-0.020257339277197903,0.014723883628688492,0.020257339277197903,-0.014723883628688492,0.0030386008915796853,0.0011901912247638097,0.0,-0.0022085825443032736,-0.001779261892705131,0.0,0.004228792116343495,-0.003987844437008404,0.005812536969089123
24.884,-0.020257339277197903,0.014723883628688492,0.020257339277197903,-0.014723883628688492,0.0030386008915796853,0.001197078720118057,0.0,-0.0022085825443032736,-0.001784268013138885,0.0,0.004235679611697742,-0.0039928505574421585,0.005820982507018732
24.9,-0.0027692774724876177,0.0033214236055640342,0.0027692774724876177,-0.0033214236055640342,0.00041539162087314265,0.0011979648889092532,-0.0021860077255887855,-0.0004982135408346051,-0.0017853308686926657,0.0014253075028905571,-0.0005726512158063897,-0.0008582369066367137,0.0010317460941907614
24.917,-0.0027692774724876177,0.0033214236055640342,0.0027692774724876177,-0.0033214236055640342,0.00041539162087314265,0.0011989064432498988,0.0,-0.0004982135408346051,-0.0017864601527185573,0.0,0.0016142980641230414,-0.0022846736935531625,0.0027974438557092167
24.934,-0.0027692774724876177,0.0033214236055640342,0.0027692774724876177,-0.0033214236055640342,0.00041539162087314265,0.0011998479975905447,0.0,-0.0004982135408346051,-0.001787589436744449,0.0,0.0016152396184636872,-0.002285802977579054,0.0027989094800232443
24.95,-0.0027692774724876177,0.0033214236055640342,0.0027692774724876177,-0.0033214236055640342,0.00041539162087314265,0.0012007341663817408,0.0,-0.0004982135408346051,-0.0017886522922982296,0.0,0.0016161257872548834,-0.0022868658331328348,0.002800288895628548
24.967,0.012853439223293307,-0.00782774875799394,-0.012853439223293307,0.00782774875799394,-0.001928015883493996,0.001196363997045821,-0.0018379666700918734,0.0011741623136990909,-0.0017859908577205117,0.0013116673368891733,-0.0025696185565400485,0.0006998387928677525,0.002663214948538243
24.984,0.012853439223293307,-0.00782774875799394,-0.012853439223293307,0.00782774875799394,-0.001928015883493996,0.0011919938277099014,0.0,0.0011741623136990909,-0.0017833294231427938,0.0,-0.0007360220557840946,-0.0006091671094437029,0.0009554124940718753
25.0,0.012853439223293307,-0.00782774875799394,-0.012853439223293307,0.00782774875799394,-0.001928015883493996,0.0011878807271584475,0.0,0.0011741623136990909,-0.0017808245435402357,0.0,-0.0007401351563355485,-0.0006066622298411448,0.000956994833193825
25.017,0.012853439223293307,-0.00782774875799394,-0.012853439223293307,0.00782774875799394,-0.001928015883493996,0.001183510557822528,0.0,0.0011741623136990909,-0.0017781631089625178,0.0,-0.000744505325671468,-0.0006040007952634269,0.0009586997134828145
25.034,0.012853439223293307,-0.00782774875799394,-0.012853439223293307,0.00782774875799394,-0.001928015883493996,0.0011791403884866083,0.0,0.0011741623136990909,-0.0017755016743847998,0.0,-0.0007488754950073877,-0.0006013393606857089,0.0009604288280411293
25.05,0.00674175473959599,-0.0005094362562209647,-0.00674175473959599,0.0005094362562209647,-0.0010112632109393984,0.0011769830269699375,0.0007639605604621646,7.641543843314471e-05,-0.0017753386547828091,-0.0009147890627216218,0.0009296803764927037,-0.0026137122790712863,0.0027741300402475064
25.067,0.00674175473959599,-0.0005094362562209647,-0.00674175473959599,0.0005094362562209647,-0.0010112632109393984,0.0011746908303584748,0.0,7.641543843314471e-05,-0.0017751654464556938,0.0,0.00016342761941907642,-0.0016987500080225492,0.001706593149097229
25.084,0.00674175473959599,-0.0005094362562209647,-0.00674175473959599,0.0005094362562209647,-0.0010112632109393984,0.0011723986337470122,0.0,7.641543843314471e-05,-0.0017749922381285785,0.0,0.00016113542280761376,-0.0016985767996954338,0.0017062027338352762
25.1,0.00674175473959599,-0.0005094362562209647,-0.00674175473959599,0.0005094362562209647,-0.0010112632109393984,0.0011702412722303414,0.0,7.641543843314471e-05,-0.0017748292185265878,0.0,0.00015897806129094296,-0.0016984137800934431,0.0017058380322829965
25.117,0.017141487496670247,0.008387532435747648,-0.017141487496670247,-0.008387532435747648,-0.002571223124500537,0.0011644131664814736,-0.0012234979714205005,-0.0012581298653621471,-0.0017776809795547418,-0.001046702199055131,-0.002630307929439564,-0.00408251304397202,0.004856483558900857
25.134,0.017141487496670247,0.008387532435747648,-0.017141487496670247,-0.008387532435747648,-0.002571223124500537,0.0011585850607326055,0.0,-0.0012581298653621471,-0.001780532740582896,0.0,-0.0014126380637679316,-0.0030386626059450434,0.003350972505404175
25.152,0.017141487496670247,0.008387532435747648,-0.017141487496670247,-0.008387532435747648,-0.002571223124500537,0.0011524141252338043,0.0,-0.0012581298653621471,-0.0017835522522597653,0.0,-0.0014188089992667329,-0.0030416821176219126,0.003356314806608759
25.167,0.017141487496670247,0.008387532435747648,-0.017141487496670247,-0.008387532435747648,-0.002571223124500537,0.0011472716789848033,0.0,-0.0012581298653621471,-0.0017860685119904895,0.0,-0.0014239514455157338,-0.0030441983773526367,0.003360770965100534
25.184,0.020984728083908045,0.011812687455328997,-0.020984728083908045,-0.011812687455328997,-0.0031477092125862067,0.0011401368714362744,-0.0004521459514397409,-0.0017719031182993495,-0.0017900848257253014,-0.00040295941406839404,-0.002459718292589673,-0.003964947358093045,0.004665942737684344
25.2,0.020984728083908045,0.011812687455328997,-0.020984728083908045,-0.011812687455328997,-0.0031477092125862067,0.0011334217584494238,0.0,-0.0017719031182993495,-0.0017938648857110065,0.0,-0.002014287454136783,-0.003565768004010356,0.004095369996266129
25.217,0.020984728083908045,0.011812687455328997,-0.020984728083908045,-0.011812687455328997,-0.0031477092125862067,0.0011262869509008951,0.0,-0.0017719031182993495,-0.0017978811994458182,0.0,-0.0020214222616853116,-0.0035697843177451677,0.004102378338873232
25.234,0.020984728083908045,0.011812687455328997,-0.020984728083908045,-0.011812687455328997,-0.0031477092125862067,0.0011191521433523662,0.0,-0.0017719031182993495,-0.0018018975131806302,0.0,-0.0020285570692338403,-0.0035738006314799797,0.004109391042077316
25.251,0.020364201465883483,0.010098289875482497,-0.020364201465883483,-0.010098289875482497,-0.0030546302198825224,0.0011122283148539659,7.300313153230139e-05,-0.0015147434813223746,-0.0018053309317382941,0.00020169383292311765,-0.001869398773496255,-0.003118380580137551,0.003635787289835354
25.267,0.020364201465883483,0.010098289875482497,-0.020364201465883483,-0.010098289875482497,-0.0030546302198825224,0.0011057117703848832,0.0,-0.0015147434813223746,-0.0018085623844984484,0.0,-0.0019489184494976392,-0.003323305865820823,0.0038526153455271618
25.284,0.020364201465883483,0.010098289875482497,-0.020364201465883483,-0.010098289875482497,-0.0030546302198825224,0.0010987879418864828,0.0,-0.0015147434813223746,-0.0018119958030561123,0.0,-0.0019558422779960396,-0.003326739284378487,0.0038590819222483245
25.3,0.020364201465883483,0.010098289875482497,-0.020364201465883483,-0.010098289875482497,-0.0030546302198825224,0.0010922713974174001,0.0,-0.0015147434813223746,-0.0018152272558162666,0.0,-0.001962358822465122,-0.003329970737138641,0.003865172345226842
25.317,0.020364201465883483,0.010098289875482497,-0.020364201465883483,-0.010098289875482497,-0.0030546302198825224,0.0010853475689189998,0.0,-0.0015147434813223746,-0.0018186606743739306,0.0,-0.001969282650963523,-0.003333404155696305,0.0038716478952248896
25.334,-0.007647218068087866,-0.005280406404949234,0.007647218068087866,0.005280406404949234,0.00114708271021318,0.0010879476230621495,0.003295461121643688,0.0007920609607423851,-0.001816865336196248,0.0018092583859331446,0.005530491454919018,0.0007844540104792819,0.005585848532451386
